Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Disclaimers (product.metafields.custom.disclaimers),ISBN (Media) (product.metafields.custom.med_isbn),SpecficationXX (product.metafields.custom.specficationxx),Vintage (product.metafields.custom.vintage),Art style (product.metafields.shopify.art-style),Book cover type (product.metafields.shopify.book-cover-type),Color (product.metafields.shopify.color-pattern),Compatible string instrument (product.metafields.shopify.compatible-string-instrument),Condition (product.metafields.shopify.condition),Dispenser type (product.metafields.shopify.dispenser-type),Fastener finish (product.metafields.shopify.fastener-finish),Genre (product.metafields.shopify.genre),Handle material (product.metafields.shopify.handle-material),Hardware material (product.metafields.shopify.hardware-material),Instrument accessory material (product.metafields.shopify.instrument-accessory-material),Instrument material (product.metafields.shopify.instrument-material),Item condition (product.metafields.shopify.item-condition),Manufacturer type (product.metafields.shopify.manufacturer-type),Material (product.metafields.shopify.material),Media access (product.metafields.shopify.media-access),Media theme (product.metafields.shopify.media-theme),Model train accessory type (product.metafields.shopify.model-train-accessory-type),Model train theme (product.metafields.shopify.model-train-theme),Molding application (product.metafields.shopify.molding-application),Music genre (product.metafields.shopify.music-genre),Nut form (product.metafields.shopify.nut-form),Style (product.metafields.shopify.style),Suitable for material type (product.metafields.shopify.suitable-for-material-type),Target audience (product.metafields.shopify.target-audience),Washer form (product.metafields.shopify.washer-form),Diameter of Arbor (product.metafields.specs.diameter_of_arbor),Diameter of Loop (product.metafields.specs.diameter_of_loop),Inner Connection Type (product.metafields.specs.inner_connection_type),Length (product.metafields.specs.length),Outer Connection Type (product.metafields.specs.outer_connection_type),Thickness (product.metafields.specs.thickness),Width (product.metafields.specs.width),Tools_Used (product.metafields.thephonographshop.tools_used),Applications (product.metafields.tps.applications),Components (product.metafields.tps.components),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
edison-diamond-disc-reproducer-diaphragm-8541pf-certified-original,"Edison Diamond Disc Reproducer Diaphragm (8541PF) ""Certified Original""","Reproducer Diaphragm for:<br data-mce-fragment=""1""><br data-mce-fragment=""1""><em>These are original (used) parts and probably contain characteristics as such. Expect scratches, dullness, dents, dings, anything becoming a part over 100 years old. We make every effort to ensure they are functioning as expected and professionally clean and polish for a no hassle installation.</em><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Diamond Disc Reproducers<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Dimensions</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Diameter - 2 1/8""<br data-mce-fragment=""1"">Thickness - .013""<br data-mce-fragment=""1"">Diameter of Cork - 1 1/2""<br data-mce-fragment=""1"">Material - Rice Paper &amp; Cork",thephonographshop,Uncategorized,Reproducer Diaphragms,,FALSE,Title,Default Title,,,,,,,,REP-DIA-EDN-8541PF-O,1.8,shopify,0,deny,manual,24.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/REP-DIA-EDN-8541PF-O_1.jpg?v=1687812069,1,,FALSE,,,,,,,,,,,,,,,,,Certified Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,12.5,draft
edison-diamond-disc-reproducer-diaphragm-8541pf-certified-original,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/REP-DIA-EDN-8541PF-O_2.jpg?v=1687812070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edison-diamond-disc-reproducer-diaphragm-clamp-ring-945ng-certified-original,"Edison Diamond Disc Reproducer Diaphragm Clamp Ring (945NG) ""Certified Original""","Reproducer Diaphragm Clamp Ring for:<br data-mce-fragment=""1""><br data-mce-fragment=""1""><em>These are original (used) parts and probably contain characteristics as such. Expect scratches, dullness, dents, dings, anything becoming a part over 100 years old. We make every effort to ensure they are functioning as expected and professionally clean and polish for a no hassle installation.</em><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Diamond Disc Reproducers</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Dimensions<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Diameter - 2 11/64""<br data-mce-fragment=""1"">Thickness - 1/8""<br data-mce-fragment=""1"">Threaded on Outside Diameter<br data-mce-fragment=""1"">Material - Nickel Plated Brass",thephonographshop,,Reproducer Clamp Rings,,TRUE,Title,Default Title,,,,,,,,REP-DIA-CLMP-RNG-EDN-945NG-O,8.504856938,shopify,24,deny,manual,6.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/REP-DIA-CLMP-RNG-EDN-945NG-O_1.jpg?v=1687810429,1,,FALSE,,,,,,,,,,,,,,,,,Certified Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,3.5,active
edison-diamond-disc-reproducer-diaphragm-washer-944pf-certified-original,"Edison Diamond Disc Reproducer Diaphragm Washer (944PF) ""Certified Original""","Reproducer Diaphragm Washer for:<br data-mce-fragment=""1""><br data-mce-fragment=""1""><em>These are original (used) parts and probably contain characteristics as such. Expect scratches, dullness, dents, dings, anything becoming a part over 100 years old. We make every effort to ensure they are functioning as expected and professionally clean and polish for a no hassle installation.</em><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Diamond Disc Reproducers<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Dimensions</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">ID - 2""<br data-mce-fragment=""1"">Thickness - .020""<br data-mce-fragment=""1"">Material - Steel",thephonographshop,Hardware > Hardware Accessories > Hardware Fasteners > Washers,Reproducer Washers,,TRUE,Title,Default Title,,,,,,,,REP-DIA-WSH-EDN-944PF-O,0.5,shopify,3,deny,manual,2.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/REP-DIA-WSH-EDN-944PF-O_1.jpg?v=1687808791,1,,FALSE,,,,,,,,,,,,,,,,,Certified Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1.5,active
edison-diamond-a-b-reproducer-hinge-block-spring-926pf-certified-original,"Edison Diamond A/B Reproducer Hinge Spring (926PF) ""Certified Original""","Hinge Spring for:<br data-mce-fragment=""1""><br data-mce-fragment=""1""><em>These are original (used) parts and probably contain characteristics as such. Expect scratches, dullness, dents, dings, anything becoming a part over 100 years old. We make every effort to ensure they are functioning as expected and professionally clean and polish for a no hassle installation.</em><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Diamond A<br data-mce-fragment=""1"">Diamond B<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Dimensions</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Length - 1 1/16""<br data-mce-fragment=""1"">Width = 1/2""<br data-mce-fragment=""1"">Thickness - 0.009""<br data-mce-fragment=""1"">Diameter of Large Holes - .078""<br data-mce-fragment=""1"">Diameter of Small Holes - .0625""<br data-mce-fragment=""1"">Material - Spring Steel",thephonographshop,Hardware > Hardware Accessories > Springs,Reproducer Springs,,TRUE,Title,Default Title,,,,,,,,REP-HNG-SP-EDN-926PF-O,0.4,shopify,1231,deny,manual,5.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/REP-HNG-BLK-SP-EDN-926PF-O_1.jpg?v=1687805347,1,,FALSE,,,,,,,,,,,,,,,,,Certified Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3,active
edison-diamond-disc-reproducer-hinge-block-spring-947pf-certified-original,"Edison Diamond Disc Reproducer Hinge Spring (947PF) ""Certified Original""","Hinge Spring for:<br data-mce-fragment=""1""><br data-mce-fragment=""1""><em>These are original (used) parts and probably contain characteristics as such. Expect scratches, dullness, dents, dings, anything becoming a part over 100 years old. We make every effort to ensure they are functioning as expected and professionally clean and polish for a no hassle installation.</em><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Diamond Disc Reproducers<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Dimensions</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Length - 1 1/16""<br data-mce-fragment=""1"">Width = 1/2""<br data-mce-fragment=""1"">Thickness - 0.009""<br data-mce-fragment=""1"">Diameter of Large Holes - .078""<br data-mce-fragment=""1"">Diameter of Small Holes - .0625""<br data-mce-fragment=""1"">Material - Spring Steel",thephonographshop,Hardware > Hardware Accessories > Springs,Reproducer Springs,,TRUE,Title,Default Title,,,,,,,,REP-HNG-SP-EDN-947PF-O,0.5,shopify,0,deny,manual,5.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/REP-HNG-BLK-SP-EDN-947PF-O_1.jpg?v=1687803547,1,,FALSE,,,,,,,,,,,,,,,,,Certified Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3,active
edison-cabinet-handle-with-bracket-2152b-certified-original,"Edison Cabinet Handle with Bracket (2152B) - ""Certified Original""","<p>Edison Cabinet Handle with Bracket for:<br data-mce-fragment=""1""></p>
<p><span data-mce-fragment=""1"">Standard Model A<br>Standard Model B<br>Standard Model C</span><br data-mce-fragment=""1"">Standard Model D<br><span data-mce-fragment=""1"">Standard Model E</span><br data-mce-fragment=""1"">Fireside Model A<br><span data-mce-fragment=""1"">Fireside Model B</span><br><span data-mce-fragment=""1"">GEM Model A<br>GEM Model B<br>GEM Model C</span><br data-mce-fragment=""1"">GEM Model D<br><span data-mce-fragment=""1"">Home Model A<br>Home Model B<br>Home Model C</span><br data-mce-fragment=""1"">Home Model D<br><span data-mce-fragment=""1"">Home Model E<br></span><span data-mce-fragment=""1"">Home Model F</span><br data-mce-fragment=""1"">Others<br><br><strong>Dimensions</strong></p>
<p>Length of Handle - 3 3/4""<br>Diameter of Handle - ~27/32""<br>Diameter of Rod - 5/32""</p>",thephonographshop,Hardware > Hardware Accessories > Cabinet Hardware > Cabinet Knobs & Handles,Lid Handles,Edison,TRUE,Title,Default Title,,,,,,,,CAB-HDL-ASM-EDN-2152B-O,25.51457081,shopify,14,deny,manual,19.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/CAB-HDL-ASM-EDN-2152B-R_1_eef0c6b9-fb81-416a-81fa-f6c0f609e449.jpg?v=1687796119,1,,FALSE,,,,,,,,,,,,,,,,,Certified Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,10,active
columbia-handle-with-bracket-oak-901ok-certified-original,"Columbia Handle with Bracket - Oak (901OK) ""Certified Original""","Cabinet Handle for:<br data-mce-fragment=""1""><br data-mce-fragment=""1""><em>These are original (used) parts and probably contain characteristics as such. Expect scratches, dullness, dents, dings, anything becoming a part over 100 years old. We make every effort to ensure they are functioning as expected and professionally clean and polish for a no hassle installation.</em><br data-mce-fragment=""1""><br data-mce-fragment=""1"">QQ<br data-mce-fragment=""1"">AT<br data-mce-fragment=""1"">AO<br data-mce-fragment=""1"">AW<br data-mce-fragment=""1"">Others<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Dimensions</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Length of Handle - 4 7/32""<br data-mce-fragment=""1"">Diameter of Handle - 15/16""<br data-mce-fragment=""1"">Diameter of Rod - 7/32""<br data-mce-fragment=""1"">Material - Oak and Steel",thephonographshop,Hardware > Hardware Accessories > Cabinet Hardware > Cabinet Knobs & Handles,Lid Handles,,TRUE,Title,Default Title,,,,,,,,CAB-HDL-ASM-COL-901OK-O,65.20390319,shopify,0,deny,manual,21.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/CAB-HDL-ASM-COL-901OK-O_1.jpg?v=1687754237,1,,FALSE,,,,,,,,,,,,,,,,,Certified Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,11,active
victor-victrola-knob-antique-brass-1461ab-certified-original,Victor Victrola Knob [Antique Brass] (1461AB),"<p>Knob for:<br data-mce-fragment=""1""></p>
<ul>
<li>VV-VIII</li>
<li>VV-IX</li>
<li>VV-80</li>
<li>VV-100</li>
<li>VV-210</li>
<li>VV-240</li>
<li>VV-260</li>
</ul>
<p><strong>Dimensions</strong><br data-mce-fragment=""1""></p>
<ul>
<li>Length: 1/2""</li>
<li>Diameter: 3/4""</li>
<li>Diameter of Contact Face: 3/8""</li>
<li>Threads: 8/32</li>
<li>Material: Antique Brass</li>
</ul>
<p><em>Often used at Motor Board Lift Knob.</em></p>
<p><span style=""text-decoration: underline;"" data-mce-style=""text-decoration: underline;""><em>Takes:</em></span></p>
<ul>
<li><a title='Victor Victrola Door Knob Screw - Antique Brass (5446AB) ""Certified Original""' href=""https://thephonographshop.com/products/victor-victrola-doorknob-screw-5446ab-certified-original?_pos=1&amp;_psq=544&amp;_ss=e&amp;_v=1.0"" data-mce-href=""https://thephonographshop.com/products/victor-victrola-doorknob-screw-5446ab-certified-original?_pos=1&amp;_psq=544&amp;_ss=e&amp;_v=1.0"">Victor Victrola Door Knob Screw - Antique Brass (5446AB) ""Certified Original""</a></li>
</ul>",thephonographshop,Uncategorized,Door Knobs & Handles,Original Parts,TRUE,Title,Default Title,,,,,,,,CAB-KNB-VIC-1461AB-O,10.29938175,shopify,0,deny,manual,9.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/CAB-KNB-VIC-1461AB-O_1.jpg?v=1687732568,1,,FALSE,,,,,,,,,,,,,,,,,Certified Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,5,active
victor-victrola-knob-antique-brass-1461ab-certified-original,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/CAB-KNB-VIC-1461AB-O_2.jpg?v=1687732568,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
victor-victrola-doorknob-screw-5446ab-certified-original,"Victor Victrola Knob Screw - Antique Brass (5446AB) ""Certified Original""","<p>Knob Screw for:<br data-mce-fragment=""1""><br data-mce-fragment=""1""><em>These are original (used) parts and probably contain characteristics as such. Expect scratches, dullness, dents, dings, anything becoming a part over 100 years old. We make every effort to ensure they are functioning as expected and professionally clean and polish for a no hassle installation.</em><br data-mce-fragment=""1""><br data-mce-fragment=""1"">VV-VIII, IX, 80, 100, 210, 240, 260<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Dimensions</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Diameter of Head - 25/64""<br data-mce-fragment=""1"">Length of Threads - ~15/16""<br data-mce-fragment=""1"">Threads - 8-32<br data-mce-fragment=""1"">Drive Style - Slotted<br data-mce-fragment=""1"">Head Type - Washer Head<br data-mce-fragment=""1"">Material - Antique Brass Steel<br><br><span style=""text-decoration: underline;""><em>Used with:</em></span></p>
<ul>
<li><a href=""https://thephonographshop.com/products/victor-victrola-knob-antique-brass-1461ab-certified-original?_pos=1&amp;_psq=1461&amp;_ss=e&amp;_v=1.0"" title='Victor Victrola Knob - Antique Brass (1461AB) ""Certified Original""'>Victor Victrola Knob - Antique Brass (1461AB) ""Certified Original""</a></li>
</ul>",thephonographshop,Hardware > Hardware Accessories > Hardware Fasteners > Screws,Doorknob Screws,"VV-100, VV-210, VV-240, VV-260, VV-80, VV-IX, VV-VIII",TRUE,Title,Default Title,,,,,,,,CAB-KNB-SC-VIC-5446AB-O,3.401942775,shopify,0,deny,manual,0.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/CAB-KNB-SC-VIC-5446AB-O_1.jpg?v=1687730586,1,,FALSE,,,,,,,,,,,,,,,,,Certified Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,0.5,active
victor-victrola-instruction-manual-from-1923-8518-230421-reprint,Victor Victrola Instruction Manual from 1923 (8518-230421) - Reprint,"Excellent reprint of the original instructions from 1923. Cover is made of heavy stock and the inside is made of glossy paper with wonderful illustrations of the Victor Victrola VV-210. Setup and Adjustments are described.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Dimensions</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Length - 5 1/2""<br data-mce-fragment=""1"">Width - 4 1/8""<br data-mce-fragment=""1"">Number of Pages - 15<br data-mce-fragment=""1"">Vintage - Reprint",thephonographshop,Media,Instruction Manuals,,TRUE,Title,Default Title,,,,,,,,MED-INST-VIC-8518-230421-R,17.00971388,shopify,5,deny,manual,7.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/MED-INST-VIC-8518-230421-R_1.jpg?v=1687720093,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,4,active
victor-victrola-instruction-manual-from-1923-8518-230421-reprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/MED-INST-VIC-8518-230421-R_2.jpg?v=1687720093,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
california-antique-phonograph-society-caps-coffee-mug,California Antique Phonograph Society (CAPS) Coffee Mug,"California Antique Phonograph Society (CAPS) Coffee Mug for:<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Morning refreshment :)<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Dimensions</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Height - 3 3/4""<br data-mce-fragment=""1"">Diameter - 3 1/8""<br data-mce-fragment=""1"">Material - Ceramic",thephonographshop,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Mugs,Coffee Mugs,,TRUE,Title,Default Title,,,,,,,,ACC-MUG-GEN-CAPS01-O,368.5438006,shopify,2,deny,manual,19.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/ACC-MUG-GEN-CAPS01-O_1.jpg?v=1687707953,1,,FALSE,,,,,,,,,,,,,,,,,Certified Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,10,active
california-antique-phonograph-society-caps-coffee-mug,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/ACC-MUG-GEN-CAPS01-O_2.jpg?v=1687707953,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edison-cygnet-horn-crane-bracket-99pb-certified-original,"Edison Cygnet Horn Crane Bracket (99PB) ""Certified Original""","Cygnet Horn Crane Support Bracket for:<br><br><em>These are original (used) parts and probably contain characteristics as such. Expect scratches, dullness, dents, dings, anything becoming a part over 100 years old. We make every effort to ensure they are functioning as expected and professionally clean and polish for a no hassle installation.</em><br><br>Fireside<br>Home<br>Standard<br><br><strong>Dimensions</strong><br><br>Overall Length - ~6""<br>Overall Width - 3 27/32""<br>Diameter of Crane Rod Hole - 33/64""<br>Diameter Screw Holes - 13/64""<br>Material - Cast Iron (Painted Black)",thephonographshop,Uncategorized,Crane Supports,,FALSE,Title,Default Title,,,,,,,,HRN-CYG-CRN-SUP-BRKT-EDN-99PB-O,147.4175203,shopify,1,deny,manual,99.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/HRN-CYG-CRN-SUP-BRKT-EDN-99PB-O_1.jpg?v=1687657391,1,,FALSE,,,,,,,,,,,,,,,,,Certified Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,50,draft
edison-cygnet-horn-crane-bracket-99pb-certified-original,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/HRN-CYG-CRN-SUP-BRKT-EDN-99PB-O_2.jpg?v=1687657398,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edison-cygnet-horn-crane-bracket-99pf,Edison Cygnet Horn Crane Bracket (99PF),"Cygnet Horn Crane Support Bracket for:<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Fireside<br data-mce-fragment=""1"">Home<br data-mce-fragment=""1"">Standard<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Dimensions</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Overall Length - ~6""<br data-mce-fragment=""1"">Overall Width - 3 27/32""<br data-mce-fragment=""1"">Diameter of Crane Rod Hole - 33/64""<br data-mce-fragment=""1"">Diameter Screw Holes - 13/64""<br data-mce-fragment=""1"">Material - Aluminum",thephonographshop,Uncategorized,Crane Supports,,FALSE,Title,Default Title,,,,,,,,HRN-CYG-CRN-SUP-BRKT-EDN-99PF-R,147.4175203,shopify,3,deny,manual,99.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/HRN-HRN-CYG-CRN-SUP-BRKT-EDN-99PF-R_1.jpg?v=1687654206,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,50,draft
edison-cygnet-horn-crane-bracket-99pf,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/HRN-HRN-CYG-CRN-SUP-BRKT-EDN-99PF-R_2.jpg?v=1687654207,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edison-diamon-disc-instruction-manual-from-1920-15230-132m-2003-reprint,Edison Diamon Disc Instruction Manual from 1920 (15230-132M-2003) - Reprint,"Excellent reprint of the original instructions from 1920 Cover is made of heavy stock and the inside is made of glossy paper with wonderful illustrations of the Edison Diamond Disc motor and reproducer. Setup and Adjustments are described.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Dimensions</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Length - 8 1/2""<br data-mce-fragment=""1"">Width - 5""<br data-mce-fragment=""1"">Number of Pages - 12<br data-mce-fragment=""1"">Vintage - Reprint from 1992",thephonographshop,Media,Instruction Manuals,,TRUE,Title,Default Title,,,,,,,,MED-INST-EDN-15230-132M-2003-R,42.52428469,shopify,7,deny,manual,6.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/MED-INST-EDN-15230-132M-2003-R_1.jpg?v=1687650576,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,3.5,active
edison-diamon-disc-instruction-manual-from-1920-15230-132m-2003-reprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/MED-INST-EDN-15230-132M-2003-R_2.jpg?v=1687650577,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edison-opera-instruction-manual-from-1911-302-111201-reprint,Edison Opera Instruction Manual from 1911 (302-111201) - Reprint,"Excellent reprint of the original instructions from 1911. Cover and the inside are made of flat paper with wonderful illustrations of the Edison Opera. Setup, Adjustments and parts are described.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Dimensions</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Length - 6 1/4""<br data-mce-fragment=""1"">Width - 3 5/8""<br data-mce-fragment=""1"">Number of Pages - 11<br data-mce-fragment=""1"">Vintage - Reprint",thephonographshop,Media,Instruction Manuals,,TRUE,Title,Default Title,,,,,,,,MED-INST-EDN-302-111201-R,9,shopify,43,deny,manual,2.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/MED-INST-EDN-302-111201-R_1.jpg?v=1687647326,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1.5,active
edison-opera-instruction-manual-from-1911-302-111201-reprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/MED-INST-EDN-302-111201-R_2.jpg?v=1687647326,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
columbia-graphophone-catalog-1904-reprint,Columbia Graphophone Catalog (1904) - Reprint,"Excellent reprint of the original catalog from 1902-1904. Cover and the inside are made of glossy paper with wonderful illustrations of the Graphophones of the time. Each machine is described with prices.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Dimensions</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Length - 6""<br data-mce-fragment=""1"">Width - 3 3/8""<br data-mce-fragment=""1"">Number of Pages - 40<br data-mce-fragment=""1"">Vintage - Reprint",thephonographshop,Media,Catalogs,,TRUE,Title,Default Title,,,,,,,,MED-CAT-COL-1904-R,36.85438006,shopify,146,deny,manual,4.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/MED-CAT-COL-1904-R_1.jpg?v=1687645891,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,2.5,active
columbia-graphophone-catalog-1904-reprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/MED-CAT-COL-1904-R_2.jpg?v=1687645891,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edison-1901-catalog-235-1901,Edison 1901 Catalog (235-1901) - Reprint,"Excellent reprint of the original catalog from 1901. Cover is made of heavy stock and the inside is flat paper with wonderful illustrations of the phonographs of the time. Each machine is described with dimensions and prices.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Dimensions</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Length - 6""<br data-mce-fragment=""1"">Width - 3 3/8""<br data-mce-fragment=""1"">Number of Pages -48<br data-mce-fragment=""1"">Vintage - Reprint",thephonographshop,Media,Catalogs,,TRUE,Title,Default Title,,,,,,,,MED-CAT-EDN-235-1901-R,34.01942775,shopify,260,deny,manual,3.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/MED-CAT-EDN-235-1901-R_1.jpg?v=1687641291,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,2,active
edison-1901-catalog-235-1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0554/0236/4972/files/MED-CAT-EDN-235-1901-R_2.jpg?v=1687641291,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
